Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,11.48615989,7.566905726,2.209224328,1.179158412,10.02275015,4.031347299,5.01446327,8.379971032,17.85206612,16.38274585,9.306933534,9.099612232,5.959669633,9.601579308,7.415731426,17.16721831,19.02193291,17.64802296,15.62859819,13.66978187,3.685577387,3.746518094,4.552500976,5.157118564,3.598712632,2.668039187,3.694353823,3.447369803,3.397099607,2.797222506,2.659253911,3.181433472,3.05937712,2.668681975,2.857209158,2.729438908,4.214914363,1.717268059,1.69146021,2.200771954,1.186944158,1.624040315,0.279672532,1.586850063,-0.287103184,0.039854038,0.346766937,2.090426968,1.361237727,1.960063357,1.062848775,-0.379454943,-1.203196886,0.822431269,1.658245325,0.198829632,1.793611049,
Qatar,QAT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,16.43832057,9.451070056,27.96013239,182.0382991,-1.590174511,21.63576301,18.69665647,0.755474797,28.58100203,36.08562152,9.131668718,-5.81640782,-13.28052773,-0.951856457,-6.231927852,-22.04079476,7.73710093,4.684054048,1.153999263,9.702748613,-4.898740321,-0.225762951,-5.14575249,1.602699335,7.767197743,6.657557531,-4.07897436,-18.38217148,15.87946815,32.65461495,-4.951940971,3.009005175,17.17646774,13.10678485,30.54269981,8.361613535,10.9698606,22.89956469,-24.21810088,6.979329894,18.27017134,6.329962236,0.767488572,-1.482751063,-25.1298075,-8.976699058,7.787569656,12.41440353,-4.455914212,-15.10042031,22.46602212,25.87691737,-10.69348145
Romania,ROU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0039786,199.8588956,227.3087358,139.0230706,43.9334732,44.00228391,135.3383995,48.13451977,49.522463,43.18085481,37.95625214,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01489218,4.091577713,5.93211186,3.982549458,3.810239422,1.394586615,1.714170933,3.264534943,2.619918574,4.651306647,6.186748702,6.946513435,4.11051645,5.610255099,12.09196246,12.76993779
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351834,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997976711,3.263132819,0.898246027,19.41158906,16.71527406,7.073601566
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.124713644,-7.971333939,13.55122875,16.02500351,6.963864954,36.85927463,36.96646543,0.848491736,-1.284129677,9.936410099,-0.113866139,1.846332865,3.91625377,15.90691161,87.96914908,-1.89108756,13.5114663,3.664738903,6.065285707,3.064775153,7.710701816,4.883180315,2.449212644,16.85668927,4.56413,-7.021732551,0.665276479,2.225376326,5.29708676,13.46146891,14.97893642,7.283283162,13.87050259,17.19130291,51.26658305,10.92141575,15.62150244,2.228200648,11.10693671,3.275397221,-0.39258928,-5.227208963,20.36130272,11.0949086,9.030806548,2.461603274,12.9360411,14.45403257,7.14765692,3.187174319,7.191477379,4.722834658,2.689701759,4.732373488,0.485928792,5.030122141,8.162625947,-0.603329019,2.471170295,6.711836801,2.857511328,15.91449751,10.13012423
South Asia,SAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.167230638,0.159948178,3.569925064,1.598710454,7.931704957,6.296188834,7.939641766,2.415383585,3.343364338,3.708353022,4.458444327,6.774575141,13.01769701,20.82566953,5.350294669,5.981859341,0.010759404,8.982345696,12.56450599,11.50832081,9.894690312,9.347409674,8.487755878,9.653554452,6.508614745,6.789400454,9.327893306,9.61756065,8.436808869,6.532735292,12.54463821,9.403706116,9.861782855,9.77058482,8.284382621,8.112632784,7.279092978,7.526036896,4.162701159,4.472433719,5.675061487,3.928118234,3.746052161,6.488378106,6.299296405,7.279895286,8.967306766,8.52746786,6.902360058,9.426496626,10.75450199,8.049480577,6.499742444,4.925992557,3.809411338,3.643443975,4.189689977,3.863013452,3.764332582,4.327960652,7.195362775,7.494352518,4.8951036
Saudi Arabia,SAU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-1.786268168,-0.893866244,-4.684738917,-1.221199243,-0.440429933,1.953750125,2.397640766,19.42850984,1.016672332,-21.44077634,15.61462936,4.604719985,12.91574158,150.6318509,7.981851644,19.1808707,9.308223225,4.160493274,24.15868067,37.62506964,10.58328819,0.45622939,-4.553976791,-1.59783392,-3.793379209,-15.28282016,2.885201019,-3.389084951,7.584931908,12.74631772,3.86721187,-0.8620162,-3.372324041,0.700127377,5.713229066,7.146329374,1.90399063,-13.85884098,10.88223234,11.90912452,-3.171075684,3.683428242,4.64321371,10.368837,19.72884732,11.00529949,8.046585975,17.70285077,-16.55884593,17.1912928,15.41210378,4.01223555,-0.892597886,-2.043404349,-16.43694691,-2.360450626,6.387316341,14.73361404,-2.022740338,-9.184568177,13.30070015,17.98394556,-2.964886675
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.542753453,1.593054677,4.710817054,3.905977689,-2.394677445,6.404350673,6.75978541,2.367642144,8.607460215,7.320637304,6.561872555,14.30545007,23.15158265,15.43908604,5.284266155,6.866021963,17.40399848,24.9099228,23.97488261,22.02656516,24.97717953,30.59024936,26.05805906,33.6368828,46.16914524,28.64255664,25.89135326,78.86259633,36.73865193,66.23558835,88.77284626,109.2336552,97.48734825,159.2669726,104.5550288,32.56225513,37.92116998,17.66227077,15.82357802,9.85313692,21.13399105,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.652915,235.5154436,116.8740754,213.7258479
Senegal,SEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.468577471,2.53924769,1.486555617,1.995350266,0.452820819,0.416222712,1.332998867,-0.542368625,6.866775679,2.042860354,3.001808317,4.103639466,7.684397713,16.76119508,11.62914449,3.789214856,8.163954669,6.772631918,9.706581321,5.456040127,11.04779322,9.722055683,9.292054686,7.722470045,8.892212756,5.53608293,-1.735954329,-1.140331782,2.170226462,-0.166872375,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.95564952,0.598916827,-0.839644465,2.085801852,1.60273383,1.447306276,8.727866156,3.851829192
Singapore,SGP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.331807725,0.468580569,0.92531869,0.564619472,1.082809194,2.100994016,0.361759982,1.437294363,2.27723056,1.546962018,4.853545302,5.726022815,13.20985113,16.31557304,2.889027175,1.719853464,2.006678546,4.041878856,5.235400532,11.127109,5.875489353,4.532955512,3.17143965,0.787919952,-1.465483812,-1.252815787,0.532427942,5.430721317,4.159170478,4.697423305,4.435345211,1.38770306,3.456186775,3.462739628,3.176278309,1.506222812,1.084992218,-1.328848555,-3.577829772,3.863477518,-1.814431731,-0.896915632,-1.799048869,3.95952822,1.900518651,1.844183014,5.916824477,-1.381555432,2.953924644,1.107808713,1.170798204,0.495345771,-0.431059392,-0.267270042,3.07195501,0.489627029,2.894041914,3.604100435,-0.204414641,-2.438590569,10.26376671,13.47813801,-3.069029944
Solomon Islands,SLB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,13.14434029,12.99767932,6.950120501,10.92231747,9.409189313,5.097969808,11.49425695,16.81204531,3.453639612,34.10693924,7.245674344,13.1570526,17.01861326,27.93708849,9.538819278,12.08389172,8.473222442,11.15268209,7.674579221,5.559063794,9.907002246,11.27910356,25.88708133,3.762837176,10.69930611,8.343721126,9.294345316,6.429162147,4.873126919,1.745277903,4.476827889,4.652192632,2.352274338,3.670275579,3.35777296,0.344942428,2.576685679,7.857874383,1.241303032,-1.325917321,-5.504745458,2.016612072,3.888994463
Sierra Leone,SLE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.000326809,0.000111865,0.000164756,-0.000278402,5.19710047,2.733468709,-5.850713634,6.666867388,14.16508408,-2.142338795,-6.929520428,5.950366469,23.22519716,14.16081194,8.868810514,8.284183842,19.74686359,23.85014487,11.53573132,-6.008750583,8.698312248,18.50162733,19.43895601,39.7672586,68.8897065,78.50380401,165.6766459,64.2882425,61.4912802,70.5915477,128.7616666,82.02357984,26.73632124,25.06204375,33.59798774,29.58048681,2.252768366,23.77512288,17.19385193,3.281141365,168.0530068,-3.93416601,13.19768538,12.82645408,16.61576689,12.49298988,6.60201886,9.213717674,8.548069948,17.43392403,17.2951158,12.04121485,6.959149826,1.795363774,19.64033775,5.851708855,8.956000637,14.01056394,9.915583348,13.27694449,7.432958847,26.95242766,29.21604884
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,-1.175317361,-0.393507622,0.194831867,0.425428249,4.837511533,0.806457523,0.400316543,8.841365699,9.649147983,9.88797936,17.63421139,18.32162985,0.960013082,15.5624072,22.60128826,2.0093879,5.552900619,1.588997972,3.054087296,3.153780659,-0.948159223,2.37394371,3.905755511,3.355395245,5.105728336,7.420398311,3.419923022,8.593283736,9.804128184,10.92903407,6.581718611,3.383808374,4.230095183,0.994105168,3.27263167,3.313631655,1.510633012,2.965671413,2.717673382,4.29476326,4.332692267,4.39535755,3.502299097,-0.03389534,2.597920515,5.953343155,2.475549963,0.631311695,0.993230855,1.307617777,0.657746207,0.986566456,1.716263087,0.848014701,0.653512319,4.142074686,7.143242839,2.728845023
San Marino,SMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827515095,1.554636086,2.567733587,2.703478414,2.386768924,2.451827915,2.010882697,1.667875272,2.012072435,-1.972386588,2.831969792,0.999377268,1.430355746,0.152699198,3.120044604,2.000617175,0.388644529,-0.742700251,1.316705339,1.74335584,2.064296102,0.91410016,0.344576815,1.841433178,2.764673523,
Somalia,SOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,9.787602229,-0.824029645,3.29617204,13.10342631,12.89492307,-3.206365227,-0.32441364,3.397375366,6.522384692,8.612127404,-0.566535422,10.00188705,10.62811419,17.72789836,15.28723129,17.26957817,10.37007718,12.30938316,15.6770101,89.6000215,19.69213652,28.43300713,36.47115818,71.60840156,28.01812427,39.06042673,29.70612394,63.93231721,102.7044676,215.8302055,35.52901401,25.00050439,54.66348701,55.81474534,31.49999693,29.9323763,33.6111066,21.95564518,14.3876863,14.60979832,8.243386689,7.720466711,6.279473378,6.795617612,16.06380206,-6.867765999,3.51717022,2.059889886,2.376131724,-15.34690231,-2.887798056,5.770543983,-10.46681383,8.923210699,6.948953206,4.081868377,0.597727182,4.975329684,11.85941647,5.365835937,7.388600117,7.914166411,4.572465613
Serbia,SRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.58419015,17.89929114,24.58167087,28.86935432,79.21835087,84.15274294,19.10171368,12.52868945,8.128656167,13.8856609,13.8392255,8.831686077,9.49838538,8.436925913,4.950308957,11.00231519,6.044044459,7.801085214,2.90940668,2.16912088,1.543827686,2.997354608,1.999999403,2.347831141,2.649359397,5.684049451,10.51592195,13.84023214
Sub-Saharan Africa (excluding high income),SSA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.278445998,1.667438976,3.013917156,3.547977555,2.923153745,4.120046535,1.280375351,2.367642144,4.838560996,3.859552081,3.588168433,5.553683676,10.20384148,14.16081194,10.94480524,10.29198495,10.44612519,9.159910193,11.42124509,12.74093493,10.80850735,11.59255375,10.96014082,11.86385525,9.587877897,8.024221995,9.611629658,9.159941138,10.40828373,10.61041472,8.671014741,7.283283162,11.60542931,23.83102527,11.0640001,9.998125321,5.088057586,6.947491093,7.758436934,8.844396247,6.553990656,3.862434586,5.814344134,7.688401425,7.562699745,7.556799422,6.888389103,9.750922988,3.117229961,5.644330861,9.391655492,5.466174863,3.586905826,2.615897706,2.972284899,4.781000291,4.961539756,4.215028415,2.85603412,4.249980167,5.906707663,8.666208541,4.804271425
South Sudan,SSD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.82932954,12.92640243,38.83334297,46.50690476,36.5121585,-26.70028458,17.68933214,,,,,,,,
Sub-Saharan Africa,SSF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.134254731,1.630246826,3.008925332,3.701960383,2.837792729,3.928524397,1.332998867,2.712227647,4.539806782,3.785003647,3.514146559,5.565533866,10.31887246,14.48920907,11.28697486,10.1095397,10.57993949,8.861030684,11.45500412,12.86462734,10.62528702,10.8392558,10.81740027,11.71749339,8.930830006,8.022560893,9.399947966,8.957951866,9.769009373,10.5836307,8.564279004,6.961282008,11.29797386,23.24948085,11.04378985,9.074834889,5.055345931,6.963579517,7.612078278,8.506601078,6.232012515,3.613161354,5.946834789,7.765278535,7.501710131,7.46134454,7.036661075,10.12911572,3.360372573,5.64097125,9.195473067,5.618359423,3.81334836,3.088391239,2.927897137,4.565114618,4.805295288,4.10416175,2.702247244,4.280562652,5.630491854,8.290187476,4.731997142
Small states,SST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.384371113,6.823371217,12.54807399,18.0878171,9.758264451,6.649592624,8.579409416,7.370160724,10.6255258,12.86100606,8.916965484,7.436987913,5.664288659,6.177908526,4.450868438,5.097969808,7.163375708,6.453706744,5.607915376,6.205353073,5.99313164,5.048909449,3.028312688,3.561744069,2.997569565,2.974756265,2.277750504,2.970092815,4.433423516,2.567733587,3.660293553,3.266447483,3.889386005,3.762837176,3.995133391,4.096370736,4.696888546,5.686692822,1.765125876,1.816541955,2.786909882,3.4408803,2.242181277,1.327057543,2.773281219,1.905455405,2.21498068,1.949982021,1.785085433,0.402303195,2.9273135,5.716616241,4.374062016
Sao Tome and Principe,STP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,-6.194135768,3.613039831,20.58951001,1.231327468,-0.830229866,0.8167283,-4.807661769,4.649998573,-0.531043827,24.63998001,25.90392849,-0.392853972,0.469319261,15.58758439,-2.245288479,28.73477354,44.75411849,33.32197587,39.35750978,42.23904381,25.34519375,39.55872427,75.38763403,74.18961268,50.06391613,99.23595603,39.11398214,16.00001919,7.90479559,9.976015202,7.184472955,11.51481226,13.83979778,14.83934173,19.09257414,13.32499892,9.6025819,28.82828645,13.9533488,6.965324124,11.68070422,6.467763541,7.202557607,4.622697992,4.503697096,7.053471695,4.080773759,8.919661495,11.26436809,9.268277348,5.164335886,15.78065099,21.68847611
Suriname,SUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.128124019,3.797755674,2.686899124,0.196254935,2.406196853,3.593640827,3.429360482,1.632521058,2.949616546,3.089864622,5.384371113,4.263454484,10.81009705,20.25839785,10.48457037,-0.190339299,15.157945,7.554555972,7.032405165,11.40070624,4.410737041,7.436987913,0.475938662,-0.313079242,-0.939542487,1.251840949,17.25882372,9.897391247,12.12949324,49.90843003,12.33763659,34.89892249,157.4537109,438.2637258,276.7538454,11.88255037,1.493699769,17.21162432,73.97318676,60.74282138,39.53022823,37.45328232,21.31797822,12.83792785,15.53981194,39.03612463,6.425201252,15.52114322,6.483624248,7.196554191,13.84444685,10.7352006,0.383766168,1.583687158,4.854590609,24.06936383,28.14510554,5.660593771,5.178908592,45.21775635,62.07453346,49.42328374,32.26860649
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.60714008,11.2146163,15.57791471,13.44848605,9.891068137,4.680339842,4.729325504,5.003674074,7.293951357,9.681179604,5.375231244,4.04623616,5.446079961,5.905298171,2.646567111,2.895539573,1.177726041,2.985362759,-1.122571904,0.470528037,1.619770684,1.338882282,0.534061781,-0.132601653,-0.18569322,-0.390909939,1.181873586,2.108647841,2.401207755,2.407779684,2.243931149,7.488947307,10.13649125
Slovenia,SVN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.92778755,208.1778228,37.07911932,22.58923641,15.15505867,11.49664161,8.300536655,7.414288065,6.54085561,5.536064782,8.700006149,7.619809856,5.663457824,3.358174844,1.502997898,2.223599648,4.200251287,4.505015504,2.732840717,-0.491469664,1.364518611,0.626619402,1.132798025,0.63155305,0.867195846,0.88548333,1.287628728,2.180955423,2.338588187,1.189530233,2.689964361,6.517151015,10.05010575
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.93737835,4.020267116,2.761901205,4.398532489,5.993140212,6.547981087,5.01023909,2.391518328,3.418210973,5.173107689,7.110288104,6.973165366,7.033770373,9.458146708,14.51240201,11.91896641,10.52956918,9.549067152,7.943208098,11.7165099,8.767342248,8.084605347,9.95406204,7.635982038,6.404506828,6.32272326,4.720949178,6.571206355,7.92466691,9.473820714,8.246788864,1.015341198,2.212271137,2.502421754,3.704929017,1.052350256,1.498581179,0.867072199,1.003913455,1.571937339,2.589769439,1.623471884,1.847856275,0.414635293,0.764452785,1.74607307,2.924128188,3.361593276,2.358900204,1.030259473,1.117300086,0.949517918,1.011647514,1.832706911,2.253432325,1.652020012,2.226551339,2.616120195,2.420650077,1.793662887,2.740633344,5.781937149,6.149069697
Eswatini,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.12484417,9.627265023,25.23067656,10.28894548,4.213731884,13.57027839,10.44612519,10.5599585,13.58770537,8.209537783,3.510344533,15.17968556,4.736921435,11.06496663,5.987372272,13.91657691,1.113116956,24.13260949,2.891737251,30.38490738,8.777750478,11.18825014,17.38975949,10.97042674,16.64938065,7.682365133,11.34484118,7.405277993,5.370059047,25.34294172,8.942619357,8.914928257,6.005495677,3.871287845,6.556823116,4.041161947,5.014297891,10.42557609,9.7699243,3.197175459,5.340945135,8.748373502,2.380175748,6.310063676,5.72703208,6.518143359,5.896074259,3.501771804,2.548460368,4.86403114,0.167992453,9.765898531,1.620228005
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12875903,0.295015878,3.873096509,2.4186759,31.06050712,4.007785182,-0.320844612,2.55581757,-0.096963579,0.759240923,1.313681661,4.643698668,3.460836118,2.023121387
Seychelles,SYC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.456902882,0.599020604,-0.002462949,4.379584545,2.450820239,-7.474265576,2.039246071,3.398070207,2.35162374,2.905379583,1.574430335,27.71121794,12.54807399,20.93436717,13.50723643,9.134170484,43.80524769,-0.455239466,17.00996837,31.03592149,7.346651783,1.726124335,3.187004659,3.133245123,2.279411234,5.746677695,3.673823372,3.928752548,2.125765914,6.370177486,-2.043156686,4.66825526,3.028312688,2.656033593,-2.072930383,-6.080267156,0.874655608,10.41178364,2.056634744,1.251945151,6.156761585,3.613161354,5.946834789,24.67411995,0.458645111,1.442344448,11.07939569,31.92631602,28.18196358,-2.119710446,1.064381381,10.43728388,5.640231518,6.435871632,-1.003186419,-2.294568469,2.332490488,3.447381966,0.126950239,5.230428585,2.750059938,1.522390942,-0.932509493
Syrian Arab Republic,SYR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.56543183,-2.747750824,22.50119211,2.115426913,-2.95205309,7.59091299,0.937731459,4.323595783,-3.175306831,0.894965293,8.152314557,-8.354126292,19.35595301,27.73362492,11.7221938,6.937192501,11.25586081,9.058308303,19.27185582,14.88202012,19.06165838,1.739971937,4.130029263,11.26651678,1.017046224,30.45031965,25.68327683,23.44342395,30.02388124,23.8225664,7.845197532,5.581940555,4.883899836,14.08968305,5.411552855,10.17107969,2.757122249,-0.717712587,7.442196773,9.70098597,6.554118436,0.394124325,-1.430640218,10.32637124,11.95044897,9.096506324,10.76906437,15.95012598,-2.780223039,6.899265094,11.57407782,26.24625525,31.77019391,37.09458403,38.21454775,36.87104156,37.22093822,13.18794028,19.83135401,61.58641429,118.2740863,112.1436535,
Turks and Caicos Islands,TCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756185324,2.624675487,2.576778996,0.623168365,2.184403616,2.215384615,3.872155508,-0.959943373,-10.13024342,23.82424582,10.64030185,12.7470392
Chad,TCD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.062827901,1.53457996,5.642064979,8.231251673,5.665701633,5.982875145,3.279287919,2.031464939,2.067339827,3.859552081,8.991748775,5.553683676,6.713594299,3.735693496,8.220700514,8.449525479,8.618019444,9.899775712,8.189757971,8.734904436,8.054758284,9.220783648,0.012126946,24.06635313,-5.113194829,-16.93282608,-3.13308181,9.36193041,-1.25261065,8.012329035,3.073498966,-12.90655383,-1.314603719,43.54496377,8.833127266,11.45845495,3.782785465,6.749408829,-7.572866285,5.28980486,13.79765275,1.90781944,0.079004692,9.73425648,28.11193368,9.98442792,3.301934263,8.64881979,-9.558754478,6.391195051,8.580398958,1.097245712,-4.141367404,0.645785332,-8.480017258,-1.400839279,0.028251914,5.014657778,2.85603412,-5.454896408,7.166576289,15.14512189,-0.936604165
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,4.409175561,6.823371217,11.84466031,14.62264054,9.460989367,8.376200124,7.718911029,7.309194575,10.24766413,10.84905666,8.477511854,7.68423547,7.475060096,4.879819455,3.685777321,3.860159288,7.819157355,7.9621185,6.97641986,8.50321978,7.245674344,7.447504534,6.490654767,7.253088482,5.150414709,4.590050945,5.951307516,5.642591429,6.12145266,2.998895912,4.020719284,4.231091814,5.487429138,5.000584126,6.645185981,5.111586663,5.776960147,7.795346037,1.826703684,4.37088436,5.41240809,3.753878753,2.869045247,3.053055308,2.530898974,2.438924087,2.979170986,3.740653831,1.286700408,1.22360924,4.552326579,5.638377288,4.099576358
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2296808,887.5717225,973.277617,269.7263028,139.9812431,43.0302705,17.73599449,10.87305425,18.1427225,25.31314312,10.17867426,5.528482687,8.242556979,8.281175323,7.53186262,10.35676994,11.96206696,10.81924049,3.887648385,7.009283603,8.200847093,4.785569811,3.175188136,2.30918243,2.219572933,2.844222698,4.813121312,3.447445116,3.65868395,2.649359397,6.900513658,12.09196246,7.984199243
Togo,TGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-6.946829987,0.715476636,3.174916399,1.459838724,-2.324072483,5.737758599,1.748089376,0.060945426,4.838560996,-1.621250408,12.39323685,-0.372352688,3.134374168,42.03208071,-4.263835254,14.2100141,20.65740568,-12.30418654,7.546998741,10.46572658,12.64742228,7.086757897,14.26012372,1.879445299,3.401437351,5.594799937,1.658841679,2.585776453,0.992354543,2.975944443,2.671092826,3.245434604,-8.196773509,35.84238137,11.08421036,5.387927806,2.036034546,9.556632473,1.115127194,10.04945675,1.634053474,5.027855566,-2.893106988,-1.907888973,5.876157766,-0.508763233,4.963792168,9.074198908,3.117229961,-0.093335995,2.819595064,1.75039253,1.683275901,0.479875774,2.202711273,1.457764754,-0.884951534,0.454262223,0.011943544,1.93311362,2.466367464,4.155813151,2.594565299
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.69863251,0.540499291,-1.166736812,2.67778346,4.316572673,8.245328725,-1.667692625,-0.252985512,3.333369938,-4.995198608,-0.786323294,6.336935513,18.44564295,20.33469237,3.488023428,4.497085167,6.014698711,9.697182716,8.645577466,12.70248279,8.372422574,5.057854644,3.649155653,1.447866579,2.177202768,1.653155306,4.723213513,5.918396549,6.116743087,5.773182162,5.746523781,4.490454131,6.490654767,4.672763546,5.740236146,4.098140924,4.421168366,8.063710457,-2.576952978,1.331049959,1.917532245,1.690458056,2.149549016,3.569259426,5.091556183,5.104213273,2.473337742,5.133780352,0.194772131,4.080989227,3.74309812,1.909144442,1.778745892,1.441465365,0.722113573,2.63616762,1.89994499,1.428586164,1.014423406,-1.298775057,1.771072263,4.766995787,1.220238118
Tajikistan,TJK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.029001574,5.822995726,-2.574415391,7.262779023,6.289912999,99.63351109,574.0145112,1207.211049,263.0114781,294.5307656,430.4127282,65.25120019,87.87634816,26.50114375,22.63187361,30.94770632,18.81970261,27.08646891,17.43157852,9.514324662,21.06243887,27.23800309,28.16348756,12.12620149,12.46166773,13.32435557,11.86851559,3.633009451,4.766661358,6.86625095,0.541389757,9.805467141,2.492227556,3.65868395,1.655960105,10.04450955,8.262272815,2.188219981
Turkmenistan,TKM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.723404367,8.312757607,-20.86035613,106.1609197,3089.15255,1133.990146,952.3071497,705.7184826,1014.011616,61.80004411,17.61680332,23.00530439,23.46454819,32.31486274,25.15310015,27.15432986,18.34776382,7.026790843,12.24995929,9.269344654,59.74038555,9.761016135,2.306088153,12.85745437,8.270084082,1.152445833,0.669180967,-5.153297788,-4.865602879,-1.542442685,1.21087594,4.382752268,-4.349741808,2.77178001,11.04188283,-3.283712711
